352904042	MAG	26.237488	-0.3326416	-29.286194
352904054	GYR	-0.0077056885	0.0028686523	-5.340576E-4
352904049	ACC	-0.10585022	0.16145325	9.583939
352904052	MAG	26.237488	-0.3326416	-29.286194
352904059	ACC	-0.1149292	0.1508789	9.607681
352904062	MAG	26.237488	-0.3326416	-29.286194
352904064	GYR	-0.0035247803	0.0018920898	-0.0066070557
352904069	ACC	-0.15647888	0.19944763	9.599014
352904072	MAG	26.123047	-0.3326416	-29.286194
352904074	GYR	-0.002822876	0.0017700195	-0.007385254
352904079	ACC	-0.12521362	0.18998718	9.59108
352904082	MAG	26.060486	-0.3326416	-29.286194
352904084	GYR	-0.0021972656	0.006164551	-0.0061798096
352904089	ACC	-0.11529541	0.2132721	9.666992
352904092	MAG	26.060486	-0.3326416	-29.286194
352904094	GYR	-0.0067596436	0.001449585	-0.0036315918
352904105	GYR	-0.0017547607	0.005630493	-0.0041046143
352904100	ACC	-0.13114929	0.19682312	9.643295
352904102	MAG	26.060486	-0.3326416	-29.286194
352904115	GYR	-0.0043792725	1.9836426E-4	-0.006668091
352904110	ACC	-0.11264038	0.20593262	9.592972
352904112	MAG	26.060486	-0.3326416	-29.286194
352904125	GYR	-0.0015258789	0.0046691895	-0.008163452
352904120	ACC	-0.11463928	0.21955872	9.631317
352904122	MAG	26.060486	-0.3326416	-29.286194
352904130	ACC	-0.14016724	0.2151947	9.600845
352904132	MAG	26.060486	-0.3326416	-29.286194
352904135	GYR	-0.0051879883	-0.0016021729	-0.005340576
352904140	ACC	-0.120651245	0.18615723	9.636887
352904142	MAG	26.060486	-0.3326416	-29.286194
352904145	GYR	-0.0024871826	3.6621094E-4	-0.0038909912
352904150	ACC	-0.10559082	0.21910095	9.673584
352904152	MAG	26.060486	-0.3326416	-29.286194
352904155	GYR	-0.007904053	0.0026855469	-0.0033569336
352904160	ACC	-0.07746887	0.2060852	9.618301
352904162	MAG	26.060486	-0.3326416	-29.286194
352904165	GYR	-0.007461548	0.0012969971	-0.0101623535
352904175	GYR	-0.005783081	-4.272461E-4	-0.0020599365
352904170	ACC	-0.08656311	0.19950867	9.592316
352904173	MAG	26.060486	-0.3326416	-29.286194
352904185	GYR	-0.0047302246	6.4086914E-4	-0.0042266846
352904180	ACC	-0.059509277	0.1972351	9.556122
352904183	MAG	26.060486	-0.3326416	-29.286194
352904190	ACC	-0.104019165	0.18345642	9.626389
352904193	MAG	26.060486	-0.3326416	-29.286194
352904195	GYR	-0.0044555664	-0.0018920898	-0.0055999756
352904200	ACC	-0.10046387	0.15731812	9.621735
352904203	MAG	26.060486	-0.3326416	-29.286194
352904205	GYR	-8.69751E-4	0.0035705566	-0.0033721924
352904210	ACC	-0.11062622	0.24798584	9.584793
352904213	MAG	26.060486	-0.3326416	-29.286194
352904215	GYR	-0.004547119	0.0029449463	-5.0354004E-4
352904220	ACC	-0.12666321	0.23545837	9.599075
352904223	MAG	26.060486	-0.3326416	-29.286194
352904225	GYR	-0.0046539307	0.0017700195	-0.0025482178
352904230	ACC	-0.14195251	0.2429657	9.606888
352904233	MAG	26.060486	-0.3326416	-29.286194
352904235	GYR	-0.010055542	0.0021209717	-0.0027160645
352904246	GYR	-0.0052490234	0.0040283203	-0.004348755
352904241	ACC	-0.12988281	0.22245789	9.632599
352904243	MAG	26.060486	-0.3326416	-29.286194
352904256	GYR	-0.0070648193	0.002746582	-0.0030212402
352904251	ACC	-0.11747742	0.20317078	9.610565
352904253	MAG	26.060486	-0.3326416	-29.286194
352904266	GYR	-0.0039520264	-1.373291E-4	1.2207031E-4
352904261	ACC	-0.12562561	0.19874573	9.603012
352904263	MAG	26.060486	-0.3326416	-29.286194
352904271	ACC	-0.088027954	0.19815063	9.577713
352904273	MAG	26.060486	-0.3326416	-29.286194
352904276	GYR	-0.0010681152	0.0018157959	-0.002670288
352904281	ACC	-0.093429565	0.21377563	9.593826
352904283	MAG	26.060486	-0.3326416	-29.286194
352904286	GYR	-0.0017547607	0.0032348633	-0.002960205
352904291	ACC	-0.09283447	0.17610168	9.633041
352904293	MAG	26.060486	-0.3326416	-29.286194
352904296	GYR	-0.0011291504	0.0018005371	-0.0026245117
352904301	ACC	-0.068984985	0.15733337	9.588043
352904303	MAG	26.060486	-0.3326416	-29.286194
352904306	GYR	-0.0014190674	0.0038604736	-0.005935669
352904316	GYR	-8.392334E-4	-0.0016174316	-0.0036621094
352904311	ACC	-0.11231995	0.22036743	9.593475
352904314	MAG	26.060486	-0.3326416	-29.286194
352904326	GYR	-0.0065307617	-2.89917E-4	7.6293945E-5
352904321	ACC	-0.086502075	0.20953369	9.61702
352904324	MAG	26.060486	-0.3326416	-29.286194
352904336	GYR	-0.0021820068	0.004638672	-0.0053863525
352904331	ACC	-0.10028076	0.23017883	9.589935
352904334	MAG	26.060486	-0.2593994	-29.286194
352904341	ACC	-0.14849854	0.22001648	9.669037
352904344	MAG	26.060486	-0.16021729	-29.286194
352904346	GYR	-0.002532959	0.0012054443	-0.0062713623
352904351	ACC	-0.096832275	0.21057129	9.63092
352904354	MAG	26.060486	-0.16021729	-29.286194
352904356	GYR	-0.003768921	-0.002105713	-0.0023498535
352904361	ACC	-0.091934204	0.2164154	9.61586
352904364	MAG	26.060486	-0.16021729	-29.286194
352904366	GYR	-0.0021972656	-0.0022735596	-0.0015716553
352904371	ACC	-0.116104126	0.21342468	9.5979
352904374	MAG	26.060486	-0.16021729	-29.286194
352904376	GYR	-0.0050354004	6.1035156E-5	-0.0037994385
352904387	GYR	-0.0033874512	-0.0023956299	-0.0047454834
352904382	ACC	-0.1308136	0.17228699	9.615219
352904384	MAG	26.060486	-0.16021729	-29.286194
352904397	GYR	-0.005630493	-7.6293945E-5	-0.0035247803
352904392	ACC	-0.12490845	0.20405579	9.615067
352904394	MAG	26.060486	-0.16021729	-29.286194
352904402	ACC	-0.10406494	0.2102356	9.641495
352904404	MAG	26.060486	-0.16021729	-29.286194
352904407	GYR	-0.0020751953	0.0024871826	-0.004486084
352904412	ACC	-0.10331726	0.21513367	9.579651
352904414	MAG	26.060486	-0.16021729	-29.286194
352904417	GYR	-0.0030059814	0.006072998	-0.008102417
352904422	ACC	-0.100097656	0.18708801	9.589645
352904424	MAG	26.060486	-0.16021729	-29.286194
352904427	GYR	0.0034942627	0.004119873	-2.89917E-4
352904432	ACC	-0.1282959	0.18600464	9.601639
352904434	MAG	26.216125	-0.16021729	-29.286194
352904437	GYR	-0.001083374	0.0023956299	-0.00390625
352904447	GYR	-0.0036621094	0.0017242432	-0.004928589
352904442	ACC	-0.11254883	0.16694641	9.59758
352904444	MAG	26.237488	-0.16021729	-29.286194
352904452	ACC	-0.11715698	0.203125	9.633011
352904455	MAG	26.237488	-0.16021729	-29.286194
352904457	GYR	-0.004425049	0.0011444092	-0.004043579
352904467	GYR	-0.0053710938	0.0027618408	-0.0058135986
352904462	ACC	-0.12625122	0.21482849	9.59169
352904465	MAG	26.237488	-0.16021729	-29.286194
352904472	ACC	-0.10543823	0.17720032	9.584976
352904475	MAG	26.237488	-0.16021729	-29.286194
352904477	GYR	-0.0033111572	-7.9345703E-4	-0.0107421875
352904482	ACC	-0.13293457	0.18858337	9.572739
352904485	MAG	26.237488	-0.16021729	-29.286194
352904487	GYR	-0.0012359619	0.001449585	-0.0019989014
352904492	ACC	-0.11242676	0.20706177	9.636978
352904495	MAG	26.237488	-0.16021729	-29.286194
352904497	GYR	-0.007080078	0.002456665	-0.002166748
352904502	ACC	-0.09089661	0.19328308	9.638947
352904505	MAG	26.237488	-0.16021729	-29.286194
352904507	GYR	-5.645752E-4	0.0023498535	-0.003540039
352904512	ACC	-0.10517883	0.21679688	9.619232
352904515	MAG	26.237488	-0.16021729	-29.286194
352904517	GYR	-2.1362305E-4	0.0030212402	-0.003036499
352904528	GYR	-0.0044555664	-0.0014038086	-0.0030975342
352904522	ACC	-0.12556458	0.19580078	9.617264
352904525	MAG	26.237488	-0.16021729	-29.286194
352904533	ACC	-0.08381653	0.15576172	9.633835
